Facility Number,Visit Date,V Month,V Date,V Year,Facility Name,Address,City,Zip,County,State,Telephone,Facility Type,Section Cited,General section
306005350,9/12/2019,9,12,2019,"REGENCY, THE",24441 CALLE SONORA,LAGUNA WOODS,92637,Orange,CA,(949) 830-8057,740 - RESIDENTIAL CARE ELDERLY,1569.695(f)(1),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
496803632,9/16/2019,9,16,2019,SERENITY BOARD AND CARE,407 CALISTOGA ROAD,SANTA ROSA,95409,Sonoma,CA,(707) 537-1933,740 - RESIDENTIAL CARE ELDERLY,1569.695,New EMERGENCY AND DISASTER PLAN REQUIREMENTS
496803676,9/17/2019,9,17,2019,SONOMA OAK TREE PLACE,19326 SOLANO CT,SONOMA,95476,Sonoma,CA,(707) 695-2426,740 - RESIDENTIAL CARE ELDERLY,1569.695,New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374602751,9/17/2019,9,17,2019,DEL CERRO MANOR III,6655 CRAMPTON COURT,SAN DIEGO,92119,San Diego,CA,(619) 713-5193,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
336425681,9/17/2019,9,17,2019,STARLIGHT SENIOR LIVING,13718 OVERLOOK DR.,DESERT HOT SPRINGS,92240,Riverside,CA,(760) 288-7351,740 - RESIDENTIAL CARE ELDERLY,1569.695(H)(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374602302,9/18/2019,9,18,2019,LA COSTA HEIGHTS ASSISTED LIVING,3111 LEVANTE ST,CARLSBAD,92009,San Diego,CA,(760) 634-2870,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374602662,9/18/2019,9,18,2019,GLORIA'S GARDEN,1777 PINNACLE COURT,VISTA,92081,San Diego,CA,(760) 536-9238,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374603484,9/19/2019,9,19,2019,"POWAY RESIDENTIAL CARE, LLC",13750 POWERS ROAD,POWAY,92064,San Diego,CA,(858) 842-6586,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306003780,9/19/2019,9,19,2019,FOUNTAIN VALLEY SENIOR CARE,9479 ELLIS AVENUE,FOUNTAIN VALLEY,92708,Orange,CA,(714) 964-2529,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
565801596,9/19/2019,9,19,2019,"MARIPOSA VALLEY, INC.",8217 TIARA ST.,VENTURA,93004,Ventura,CA,(805) 659-4603,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306004559,9/23/2019,9,23,2019,GOLDEN HEARTS ELDERLY CARE,27778 BAHAMONDE,MISSION VIEJO,92692,Orange,CA,(949) 716-0016,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
97003441,9/24/2019,9,24,2019,HILLCREST CARE,971 BIG SUR COURT,EL DORADO HILLS,95762,El Dorado,CA,(916) 983-9988,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374601408,9/25/2019,9,25,2019,TCB RCFE,8506 MIGUEL VISTA PLACE,SAN DIEGO,92114,San Diego,CA,(619) 470-7402,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306005361,9/26/2019,9,26,2019,"SPRINGWELL HAVEN, LLC",2424 FRANCISCO DRIVE,NEWPORT BEACH,92660,Orange,CA,(949) 220-9821,740 - RESIDENTIAL CARE ELDERLY,1569.695(a),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374603810,9/26/2019,9,26,2019,OHANA CARE HOME,8569 INNSDALE LANE,SAN DIEGO,92114,San Diego,CA,(619) 259-2125,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
57005037,9/27/2019,9,27,2019,FOOTHILL VILLAGE,1400 FOOTHILL VILLAGE DR,ANGELS CAMP,95222,Calaveras,CA,(209) 729-2200,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
397005071,10/2/2019,10,2,2019,SONIA'S CARE HOME 2,8240 RICHLAND DRIVE,STOCKTON,95209,San Joaquin,CA,(209) 609-9342,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(2),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
19200709,10/4/2019,10,4,2019,SILVERADO SENIOR LIVING - BERKELEY,2235 SACRAMENTO ST,BERKELEY,94702,Alameda,CA,(510) 841-4844,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(7)(A),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
19200709,10/4/2019,10,4,2019,SILVERADO SENIOR LIVING - BERKELEY,2235 SACRAMENTO ST,BERKELEY,94702,Alameda,CA,(510) 841-4844,740 - RESIDENTIAL CARE ELDERLY,1569.695(b),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
197600383,10/7/2019,10,7,2019,MOUNTAIN VIEW ESTATES,1954 SKY VIEW DRIVE,ALTADENA,91001,Los Angeles,CA,(626) 794-2169,740 - RESIDENTIAL CARE ELDERLY,1569.695,New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306003893,10/7/2019,10,7,2019,ROSEHAVEN 1,203 CALLE DEL JUEGO,SAN CLEMENTE,92672,Orange,CA,(949) 366-2599,740 - RESIDENTIAL CARE ELDERLY,1569.695(b),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306003893,10/7/2019,10,7,2019,ROSEHAVEN 1,203 CALLE DEL JUEGO,SAN CLEMENTE,92672,Orange,CA,(949) 366-2599,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
315001718,10/8/2019,10,8,2019,SUN TREE HOME,1397 SUN TREE DRIVE,ROSEVILLE,95661,Placer,CA,(916) 783-6017,740 - RESIDENTIAL CARE ELDERLY,1569.695(d),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306003768,10/9/2019,10,9,2019,PRECIOUS HOME CARE,24272 CHRISANTA DRIVE,MISSION VIEJO,92691,Orange,CA,(949) 939-3733,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
347005447,10/10/2019,10,10,2019,SILVER LINING CARE HOME,8538 KRANS COURT,ANTELOPE,95843,Sacramento,CA,(916) 479-9191,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(2),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
347005447,10/10/2019,10,10,2019,SILVER LINING CARE HOME,8538 KRANS COURT,ANTELOPE,95843,Sacramento,CA,(916) 479-9191,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(2),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
347000691,10/11/2019,10,11,2019,COMPASSIONATE CARE HOME,7030 SPICER DRIVE,FAIR OAKS,95628,Sacramento,CA,(916) 536-1343,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
496801881,10/14/2019,10,14,2019,SAINT MARY HOMECARE,5039 PARKHURST DRIVE,SANTA ROSA,95409,Sonoma,CA,(707) 539-6677,740 - RESIDENTIAL CARE ELDERLY,1569.695,New EMERGENCY AND DISASTER PLAN REQUIREMENTS
496801409,10/14/2019,10,14,2019,ANSON PLACE RESIDENTIAL CARE HOME,5926 ANSON DR.,SANTA ROSA,95409,Sonoma,CA,(707) 538-4988,740 - RESIDENTIAL CARE ELDERLY,1569.695,New EMERGENCY AND DISASTER PLAN REQUIREMENTS
496800457,10/15/2019,10,15,2019,GRANADA MANOR,4760 GRANADA DR.,SANTA ROSA,95409,Sonoma,CA,(707) 539-7059,740 - RESIDENTIAL CARE ELDERLY,1569.695,New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374602258,10/16/2019,10,16,2019,LOVE & CARE RESIDENTIAL FACILITY II,603 MAYBRITT CIR,SAN MARCOS,92069,San Diego,CA,(760) 519-1449,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
486803511,10/17/2019,10,17,2019,HACIENDA DEL MAR CARE HOME,505 HACIENDA LANE,SUISUN CITY,94585,Solano,CA,(707) 434-1577,740 - RESIDENTIAL CARE ELDERLY,1569.695,New EMERGENCY AND DISASTER PLAN REQUIREMENTS
565801142,10/17/2019,10,17,2019,CHRISTIAN'S HOME FOR THE ELDERLY,3066 SCHOOL STREET,SIMI VALLEY,93065,Ventura,CA,(805) 526-4715,740 - RESIDENTIAL CARE ELDERLY,1569.695(c)(d),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
336426437,10/17/2019,10,17,2019,A+ SENIOR CARE AT MISSION LAKES,64635 PICARD COURT,DESERT HOT SPRINGS,92240,Riverside,CA,(760) 298-8015,740 - RESIDENTIAL CARE ELDERLY,1569.695(H)(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
496801649,10/22/2019,10,22,2019,SUMMERFIELD CARE HOME,2725 SUMMERFIELD RD.,SANTA ROSA,95405,Sonoma,CA,(707) 537-6669,740 - RESIDENTIAL CARE ELDERLY,1569.695,New EMERGENCY AND DISASTER PLAN REQUIREMENTS
496803720,10/22/2019,10,22,2019,SERENITY VILLA II,184 BOAS DR,SANTA ROSA,95409,Sonoma,CA,(415) 609-3827,740 - RESIDENTIAL CARE ELDERLY,1569.695,New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374600860,10/23/2019,10,23,2019,PINE VALLEY HOME CARE,1530 MONTE VISTA DRIVE,VISTA,92084,San Diego,CA,(760) 630-6381,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
455002680,10/24/2019,10,24,2019,COZY MANOR,3399 BARDICK RD,ANDERSON,96007,Shasta,CA,(530) 917-2541,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306005527,10/28/2019,10,28,2019,AGAPE SENIOR HOMES I,11442 NEWPORT AVE,SANTA ANA,92705,Orange,CA,(714) 393-2308,740 - RESIDENTIAL CARE ELDERLY,1569.695(a),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306005527,10/28/2019,10,28,2019,AGAPE SENIOR HOMES I,11442 NEWPORT AVE,SANTA ANA,92705,Orange,CA,(714) 393-2308,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(2),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374603798,10/28/2019,10,28,2019,BLUEBERRY HILL MANOR,13227 BLUEBERRY HILL LANE,VALLEY CENTER,92082,San Diego,CA,(760) 518-8508,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374604095,10/29/2019,10,29,2019,HUNTINGTON CHATEAU,14934 HUNTINGTON GATE DR,POWAY,92064,San Diego,CA,(858) 231-4126,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374603697,10/31/2019,10,31,2019,LILLY'S VILLA II,5996 SAGEBRUSH ROAD,LA JOLLA,92037,San Diego,CA,(858) 525-2030,740 - RESIDENTIAL CARE ELDERLY,1569.695,New EMERGENCY AND DISASTER PLAN REQUIREMENTS
342700377,11/4/2019,11,4,2019,LIBERTAD MANOR,3017 SUBARU CT,SACRAMENTO,95826,Sacramento,CA,(916) 701-5966,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
552700409,11/7/2019,11,7,2019,SONORA SENIOR LIVING,18760 CHABROULLIAN LN,JAMESTOWN,95327,Tuolumne,CA,(209) 984-5124,740 - RESIDENTIAL CARE ELDERLY,1569.695(a),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
19200664,11/11/2019,11,11,2019,COLONIAL ACRES RESIDENTIAL CARE HOME,18905 STANDISH AVENUE,HAYWARD,94541,Alameda,CA,(510) 276-0939,740 - RESIDENTIAL CARE ELDERLY,1569.695,New EMERGENCY AND DISASTER PLAN REQUIREMENTS
366410695,11/12/2019,11,12,2019,"EVERETT FOREST,LLC",11350 POPLAR ST,LOMA LINDA,92354,San Bernardino,CA,(909) 799-3170,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
92700460,11/12/2019,11,12,2019,LE PETIT VILLAGE - LAKE HILLS VILLA,737 CRESTA COURT,EL DORADO HILLS,95762,El Dorado,CA,(925) 639-0886,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
496801575,11/12/2019,11,12,2019,IDAHO CARE HOME,3439 IDAHO DRIVE,SANTA ROSA,95405,Sonoma,CA,(707) 577-8233,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
390304570,11/13/2019,11,13,2019,SOLIDUM GUEST HOME,3127 APPLING CIRCLE,STOCKTON,95209,San Joaquin,CA,(209) 474-6182,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(2),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374600451,11/14/2019,11,14,2019,POMERADO MANOR,16031 POMERADO ROAD,POWAY,92064,San Diego,CA,(858) 673-1969,740 - RESIDENTIAL CARE ELDERLY,1569.695(e)(1),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
315002194,11/15/2019,11,15,2019,LINCOLN RESIDENCE 1408,1408 ALDER CREEK COURT,LINCOLN,95648,Placer,CA,(916) 543-1338,740 - RESIDENTIAL CARE ELDERLY,1569.695(a),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
236803530,11/15/2019,11,15,2019,OCEANSIDE VILLA,550 S. FRANKLIN STREET,FORT BRAGG,95437,Mendocino,CA,(916) 591-6073,740 - RESIDENTIAL CARE ELDERLY,1569.695(b),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374604032,11/15/2019,11,15,2019,REGAL CARE HOME,659 SUNNYSIDE AVENUE,SAN DIEGO,92114,San Diego,CA,(619) 370-4627,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
198602955,11/18/2019,11,18,2019,CARINDALE RESIDENTIAL CARE,1342 S. BARRANCA,GLENDORA,91740,Los Angeles,CA,(626) 426-1369,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(2),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
157208767,11/19/2019,11,19,2019,BETHANY JOY GARDEN,12302 RAMBLER AVENUE,BAKERSFIELD,93312,Kern,CA,(661) 615-3897,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
15601404,11/20/2019,11,20,2019,FAIRVIEW CARE HOME,24933 SECOND STREET,HAYWARD,94541,Alameda,CA,(510) 690-0080,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
15601344,11/20/2019,11,20,2019,JULIET'S CARE HOME,3305 HUDSON COURT,PLEASANTON,94588,Alameda,CA,(925) 417-7301,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306002286,11/21/2019,11,21,2019,"R & R CARE, INC.",14952 BURNHAM CIRCLE,IRVINE,92604,Orange,CA,(949) 651-1830,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
366403005,11/22/2019,11,22,2019,BESTCARE GUEST HOME,817 SOUTH OAKS AVENUE,ONTARIO,91761,San Bernardino,CA,(909) 984-8612,740 - RESIDENTIAL CARE ELDERLY,1569.695(a),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
286802049,11/22/2019,11,22,2019,VINTAGE HOUSE,2541 VINTAGE STREET,NAPA,94558,Napa,CA,(707) 265-8652,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
565802472,11/22/2019,11,22,2019,VENTURA GRAND CHATEAU,5430 TELEGRAPH ROAD,VENTURA,93003,Ventura,CA,(805) 642-2567,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
496803013,11/22/2019,11,22,2019,ELSA'S HOME,10 CREEKVIEW COURT,SANTA ROSA,95409,Sonoma,CA,(707) 539-5625,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
157206719,11/23/2019,11,23,2019,"PARK RCFE, THE",311 GARNSEY AVENUE,BAKERSFIELD,93309,Kern,CA,(661) 283-4160,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
331800194,11/25/2019,11,25,2019,COMFORT SENIOR VILLA INC,32841 PITMAN LANE,MENIFEE,92584,Riverside,CA,(951) 246-2273,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
507005536,11/26/2019,11,26,2019,MADSEN MANOR,209 DOWNEY AVE,MODESTO,95354,Stanislaus,CA,(510) 415-6830,740 - RESIDENTIAL CARE ELDERLY,1569.695(a),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
286801829,11/26/2019,11,26,2019,CHOCTAW HOUSE NORTH,2529 VINE HILL COURT,NAPA,94558,Napa,CA,(707) 265-8722,740 - RESIDENTIAL CARE ELDERLY,1569.695(b),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
286800991,11/26/2019,11,26,2019,CHOCTAW HOUSE,2504 REDWOOD ROAD,NAPA,94558,Napa,CA,(707) 258-9348,740 - RESIDENTIAL CARE ELDERLY,1569.695(b),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
507005536,11/26/2019,11,26,2019,MADSEN MANOR,209 DOWNEY AVE,MODESTO,95354,Stanislaus,CA,(510) 415-6830,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
507005536,11/26/2019,11,26,2019,MADSEN MANOR,209 DOWNEY AVE,MODESTO,95354,Stanislaus,CA,(510) 415-6830,740 - RESIDENTIAL CARE ELDERLY,1569.695(f)(2)(D),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374601648,11/27/2019,11,27,2019,LAKE MURRAY HEALTH CARE CENTER,7867 LAKE ANDRITA AVENUE,SAN DIEGO,92119,San Diego,CA,(619) 464-5640,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(2),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374601648,11/27/2019,11,27,2019,LAKE MURRAY HEALTH CARE CENTER,7867 LAKE ANDRITA AVENUE,SAN DIEGO,92119,San Diego,CA,(619) 464-5640,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374603208,11/27/2019,11,27,2019,ALYCHRIS SENIOR BOARD AND CARE,8536 MENKAR ROAD,SAN DIEGO,92126,San Diego,CA,(858) 935-9037,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306003644,12/2/2019,12,2,2019,MIRABEL BY THE SEA V,249 CALLE EMPALME,SAN CLEMENTE,92672,Orange,CA,(949) 498-2488,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
366425531,12/2/2019,12,2,2019,GRACIOUS LIVING,2141 N EUCLID AVE,UPLAND,91784,San Bernardino,CA,(909) 256-3443,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
286803041,12/3/2019,12,3,2019,"LA HOMA GUEST HOME, LLC",1161 LA HOMA DRIVE,NAPA,94558,Napa,CA,(707) 252-7426,740 - RESIDENTIAL CARE ELDERLY,1569.695(b),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
361800007,12/3/2019,12,3,2019,RYAN'S HOME CARE,1682 COULSTON STREET,LOMA LINDA,92354,San Bernardino,CA,(909) 894-4168,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
361800007,12/3/2019,12,3,2019,RYAN'S HOME CARE,1682 COULSTON STREET,LOMA LINDA,92354,San Bernardino,CA,(909) 894-4168,740 - RESIDENTIAL CARE ELDERLY,1569.695(e),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
425802122,12/4/2019,12,4,2019,THRIVE FAMILY CARE,910 PARK ROAD,OJAI,93023,Santa Barbara,CA,(805) 272-8009,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
75601125,12/4/2019,12,4,2019,TRINITY CARE HOME 3,744 ACORN CT.,SAN RAMON,94583,Contra Costa,CA,(925) 230-8600,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
496800384,12/4/2019,12,4,2019,BRADY'S RIVERA COURT GUEST HOME,1301 RIVERA COURT,SANTA ROSA,95409,Sonoma,CA,(707) 539-1890,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306000692,12/4/2019,12,4,2019,GOOD SAMARITAN GUEST HOME III,26821 VIA GRANDE,MISSION VIEJO,92691,Orange,CA,(949) 348-8967,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
347001208,12/4/2019,12,4,2019,BETHESDA,8312 BRAMBLE TREE WAY,CITRUS HEIGHTS,95621,Sacramento,CA,(916) 723-4960,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374600562,12/4/2019,12,4,2019,RICHLAND MANOR,949 RICHLAND ROAD,SAN MARCOS,92069,San Diego,CA,(760) 744-1484,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
286801095,12/5/2019,12,5,2019,"BERKSHIRE, THE",2300 BROWN STREET,NAPA,94558,Napa,CA,(707) 252-9037,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
347005218,12/5/2019,12,5,2019,CARMEN'S RETIREMENT HOME,7400 WALNUT ROAD,FAIR OAKS,95628,Sacramento,CA,(916) 844-7431,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
216800503,12/5/2019,12,5,2019,SHALOM HOUSE,566 WAKEROBIN LANE,SAN RAFAEL,94903,Marin,CA,(415) 491-0604,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374603672,12/5/2019,12,5,2019,POMELO SENIOR CARE,680 POMELO DRIVE,VISTA,92081,San Diego,CA,(760) 842-1753,740 - RESIDENTIAL CARE ELDERLY,1569.695(e)(2),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306004472,12/5/2019,12,5,2019,WELCOME CHRISTIAN HOME,7571 WYOMING STREET,WESTMINSTER,92683,Orange,CA,(714) 379-5101,740 - RESIDENTIAL CARE ELDERLY,1569.695(f)(2)(D),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
75600211,12/6/2019,12,6,2019,FELY-MAR ELDERLY CARE HOME,2268 HIGHLANDS ROAD,SAN PABLO,94806,Contra Costa,CA,(510) 724-3248,740 - RESIDENTIAL CARE ELDERLY,1569.695(a),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
97001635,12/6/2019,12,6,2019,OAK HAVEN SENIOR CARE,2906 TAM O'SHANTER DRIVE,EL DORADO HILLS,95762,El Dorado,CA,(916) 939-0962,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(4)(B),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
97001635,12/6/2019,12,6,2019,OAK HAVEN SENIOR CARE,2906 TAM O'SHANTER DRIVE,EL DORADO HILLS,95762,El Dorado,CA,(916) 939-0962,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(5),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
496801936,12/6/2019,12,6,2019,LOVEJOY'S GREENHOUSE,3260 HIDDEN VALLEY DRIVE,SANTA ROSA,95404,Sonoma,CA,(707) 526-7321,740 - RESIDENTIAL CARE ELDERLY,1569.695(b),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
198601784,12/6/2019,12,6,2019,CITY VIEW MANOR-2,28215 PALOS VERDES DR. EAST,RANCHO PALOS VERDES,90275,Los Angeles,CA,(310) 809-7868,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
75600211,12/6/2019,12,6,2019,FELY-MAR ELDERLY CARE HOME,2268 HIGHLANDS ROAD,SAN PABLO,94806,Contra Costa,CA,(510) 724-3248,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
374600103,12/6/2019,12,6,2019,GROVEVIEW BOARD AND CARE,2204 GROVEVIEW ROAD,SAN DIEGO,92139,San Diego,CA,(619) 512-1262,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
75600211,12/6/2019,12,6,2019,FELY-MAR ELDERLY CARE HOME,2268 HIGHLANDS ROAD,SAN PABLO,94806,Contra Costa,CA,(510) 724-3248,740 - RESIDENTIAL CARE ELDERLY,1569.695(e)(2),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
198602368,12/7/2019,12,7,2019,"GROVE AT COVINA, THE",225 NORTH LINDA TERRACE,COVINA,91723,Los Angeles,CA,(626) 257-3721,740 - RESIDENTIAL CARE ELDERLY,1569.695(a),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
306001894,12/9/2019,12,9,2019,MIRABEL BY THE SEA,26961 CALLE GRANADA,CAPISTRANO BEACH,92624,Orange,CA,(949) 496-6689,740 - RESIDENTIAL CARE ELDERLY,1569.695(c),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
486803693,12/10/2019,12,10,2019,WAYNE HOME,909 CALLE DEL CABALLO,FAIRFIELD,94534,Solano,CA,(650) 703-1217,740 - RESIDENTIAL CARE ELDERLY,1569.695(a),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
486803693,12/10/2019,12,10,2019,WAYNE HOME,909 CALLE DEL CABALLO,FAIRFIELD,94534,Solano,CA,(650) 703-1217,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(2),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
486803693,12/10/2019,12,10,2019,WAYNE HOME,909 CALLE DEL CABALLO,FAIRFIELD,94534,Solano,CA,(650) 703-1217,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(7)(A),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
486803693,12/10/2019,12,10,2019,WAYNE HOME,909 CALLE DEL CABALLO,FAIRFIELD,94534,Solano,CA,(650) 703-1217,740 - RESIDENTIAL CARE ELDERLY,1569.695(a)(7)(E),New EMERGENCY AND DISASTER PLAN REQUIREMENTS
